SOURCE_DESC	SECTOR_DESC	GROUP_DESC	COMMODITY_DESC	CLASS_DESC	PRODN_PRACTICE_DESC	UTIL_PRACTICE_DESC	STATISTICCAT_DESC	UNIT_DESC	SHORT_DESC	DOMAIN_DESC	DOMAINCAT_DESC	AGG_LEVEL_DESC	STATE_ANSI	STATE_FIPS_CODE	STATE_ALPHA	STATE_NAME	ASD_CODE	ASD_DESC	COUNTY_ANSI	COUNTY_CODE	COUNTY_NAME	REGION_DESC	ZIP_5	WATERSHED_CODE	WATERSHED_DESC	CONGR_DISTRICT_CODE	COUNTRY_CODE	COUNTRY_NAME	LOCATION_DESC	YEAR	FREQ_DESC	BEGIN_CODE	END_CODE	REFERENCE_PERIOD_DESC	WEEK_ENDING	LOAD_TIME	VALUE	CV_%
CENSUS	CROPS	FIELD CROPS	FIELD CROPS, OTHER	INCL HAY	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	FIELD CROPS, OTHER, INCL HAY - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	94	
CENSUS	CROPS	FIELD CROPS	FIELD CROPS, OTHER	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	FIELD CROPS, OTHER - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	
CENSUS	CROPS	FIELD CROPS	FIELD CROPS, OTHER	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	FIELD CROPS, OTHER - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	HAY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	286	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	287	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (1.0 TO 24.9 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	122	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (100 TO 249 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	26	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (25.0 TO 99.9 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	137	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (250 TO 499 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS, DRY BASIS	HAY & HAYLAGE - PRODUCTION, MEASURED IN TONS, DRY BASIS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	27,563	
CENSUS	CROPS	FIELD CROPS	HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAYLAGE - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	
CENSUS	CROPS	FIELD CROPS	HAY	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, IRRIGATED - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	HAY & HAYLAGE, IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	70	
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
CENSUS	CROPS	FIELD CROPS	HAYLAGE	(EXCL ALFALFA)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAYLAGE, (EXCL ALFALFA) - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	
CENSUS	CROPS	FIELD CROPS	HAY	ALFALFA	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, ALFALFA - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	19	
CENSUS	CROPS	FIELD CROPS	HAY	ALFALFA	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, ALFALFA, IRRIGATED - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2	
CENSUS	CROPS	FIELD CROPS	HAY	SMALL GRAIN	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, SMALL GRAIN - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	16	
CENSUS	CROPS	FIELD CROPS	HAY	SMALL GRAIN	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	HAY, SMALL GRAIN, IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	20	
CENSUS	CROPS	FIELD CROPS	HAY	SMALL GRAIN	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, SMALL GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	
CENSUS	CROPS	FIELD CROPS	HAY	TAME, (EXCL ALFALFA & SMALL GRAIN)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	10,418	
CENSUS	CROPS	FIELD CROPS	HAY	TAME, (EXCL ALFALFA & SMALL GRAIN)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	250	
CENSUS	CROPS	FIELD CROPS	HAY	TAME, (EXCL ALFALFA & SMALL GRAIN)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	24,240	
CENSUS	CROPS	FIELD CROPS	HAY	TAME, (EXCL ALFALFA & SMALL GRAIN)	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	(D)	
CENSUS	CROPS	FIELD CROPS	HAY	TAME, (EXCL ALFALFA & SMALL GRAIN)	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, TAME, (EXCL ALFALFA & SMALL GRAIN), IRRIGATED - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	HAY	WILD	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY, WILD - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	29	
CENSUS	CROPS	FIELD CROPS	GRAIN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	GRAIN - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,428,000	
CENSUS	CROPS	FIELD CROPS	GRAIN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	GRAIN - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	39	
CENSUS	CROPS	FIELD CROPS	RYE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	RYE - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	13	
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (1.0 TO 24.9 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (100 TO 249 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5	
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (1,000 OR MORE ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (25.0 TO 99.9 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (250 TO 499 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (500 OR MORE ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	SUNFLOWER	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SUNFLOWER - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
CENSUS	CROPS	FIELD CROPS	SUNFLOWER	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SUNFLOWER - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (1.0 TO 24.9 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
CENSUS	CROPS	FIELD CROPS	SUNFLOWER	NON-OIL TYPE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SUNFLOWER, NON-OIL TYPE - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	SUNFLOWER	OIL TYPE	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (100 TO 249 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (1,000 OR MORE ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (250 TO 499 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (500 OR MORE ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2	
CENSUS	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (500 TO 999 ACRES)	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	
CENSUS	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT, WINTER - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
CENSUS	CROPS	FRUIT & TREE NUTS	FRUIT & TREE NUT TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	FRUIT & TREE NUT TOTALS - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	24,000	
CENSUS	CROPS	FRUIT & TREE NUTS	FRUIT & TREE NUT TOTALS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	FRUIT & TREE NUT TOTALS - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5	
CENSUS	CROPS	FRUIT & TREE NUTS	APPLES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING	ACRES	APPLES - ACRES BEARING	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2	
CENSUS	CROPS	FRUIT & TREE NUTS	APPLES	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING	OPERATIONS	APPLES - OPERATIONS WITH AREA BEARING	TOTAL	NOT SPECIFIED	COUNTY	01	01	AL	ALABAMA	10	NORTHERN VALLEY	033	033	COLBERT			00000000			9000	UNITED STATES	ALABAMA, NORTHERN VALLEY, COLBERT	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	
